Keys,"Українська [ua-UA]"
QUEST_RELIC_DrakescaleHelm_Unlock_4,"Вони взяли скриню з його запасами, до яких також входив і шолом, якщо ви зможете його повернути, то зможете залишити собі шолом."
QUEST_RELIC_EnduranceFootwraps_Complete_1,"Настоятель був у нестямі від радості, що Саввас були вигнані з околиць."
QUEST_RELIC_EnduranceFootwraps_Complete_2,"Він дозволив нам залишити те взуття, яке ми знайшли. Чесно кажучи, вони все одно виглядають трохи кволими для гірських походів!"
QUEST_RELIC_EnduranceFootwraps_Unlock_1,"Тепер у нас у гільдії є кілька досить спритних персонажів, можливо, нам варто повернутися до ченців перевалу Кістколом ."
QUEST_RELIC_EnduranceFootwraps_Unlock_2,"У них справді є хороший вибір черевиків, можливо, ми зможемо зробити завдання для них?"
QUEST_RELIC_FleaBittenShawl_Complete_1,"Дозвольте мені все прояснити... Ти ризикнув залізти в стічну канаву, боровся зі слизом, і все, що тобі дісталося, - це цей паршивий плащ."
QUEST_RELIC_FleaBittenShawl_Complete_2,"Я маю на увазі буквально - вкритий вошами! Навіщо комусь наближатися до цієї штуки?"
QUEST_RELIC_FleaBittenShawl_Complete_3,"Хоча гадаю, що ми можемо використати це в наших інтересах, ну і воно має тримати ворогів подалі."
QUEST_RELIC_FleaBittenShawl_Unlock_1,"Я помітив, що у деяких елітних Вермлінгів, з якими ви стикалися, іноді є ганчірки, що містять слабкий магічний слід."
QUEST_RELIC_FleaBittenShawl_Unlock_2,"Вивчаючи їх, я визначив, що вони походять головним чином з великої гнойової купи на північний схід від Цингова Затока."
QUEST_RELIC_FleaBittenShawl_Unlock_3,"Купа гною? Ти маєш на увазі смітник?"
QUEST_RELIC_FleaBittenShawl_Unlock_4,"Ну так, це інший термін. У всякому разі, я пропоную вам відвідати цей район і подивитися, чи немає там чогось корисного."
QUEST_RELIC_FleaBittenShawl_Unlock_5,"Думаю, що цього разу я залишуся вдома!"
QUEST_RELIC_NecklaceOfTeeth_Complete_1,"Я переглянув купу уламків у цій скрині, думаю, дещо з них можна назвати ""коштовностями""."
QUEST_RELIC_NecklaceOfTeeth_Complete_2,"Хоча я не думаю, що хтось буде носити його на балу."
QUEST_RELIC_NecklaceOfTeeth_Complete_3,"Дивно, але є намисто, яке, здається, має магічні властивості, я б носив його під вашим одягом, щоб ніхто його не бачив!"
QUEST_RELIC_NecklaceOfTeeth_Unlock_1,"Ми вже досить довго торуємо собі шлях цією землею."
QUEST_RELIC_NecklaceOfTeeth_Unlock_2,"Коли вам за це платять, це не вбивство, а робота."
QUEST_RELIC_NecklaceOfTeeth_Unlock_3,"Так чи інакше, у мене є зачіпка на реліквію, яка може нам допомогти, чутка про злу відьму в лісі, яка перетворює своїх жертв на прикраси."
QUEST_RELIC_NecklaceOfTeeth_Unlock_4,"Звучить чудово."
QUEST_RELIC_OrbOfDawn_Unlock_1,"Вірно, ми вбили достатньо цих проклятих сонячних демонів, щоб зрозуміти, що змушує їх цокати."
QUEST_RELIC_OrbOfDawn_Unlock_2,"Також здається, що їхня сила черпається з безлічі стародавніх храмів, розкиданих по всьому королівству."
QUEST_RELIC_OrbOfDawn_Unlock_3,"Один із них раніше був виявлений неподалік від River's Run. Ми вважаємо, що є таємна зала глибше в структурі, де знаходиться артефакт, ви маєте ризикнути в серці сонця, щоб отримати його."
QUEST_RELIC_OrbOfTwilight_Unlock_1,"Чи існує нескінченна кількість цих тонких речей? Невже вони повинні звідкись узятися?"
QUEST_RELIC_OrbOfTwilight_Unlock_2,"Деякі мудреці з нашої Школи виявили проклятий склеп, поруч з одним із перших спалахів, у якому могла зберігатися реліквія, що може допомогти в нашій боротьбі."
QUEST_RELIC_OrbOfTwilight_Unlock_3,"Не дивно, що перших нічних демонів помітили навколо Drake Fire Farm, оскільки, схоже, підземелля розташоване глибоко в лісі."
QUEST_RELIC_RemoteSpider_Complete_1,"Це, здається, якийсь заводний павук, який отруює ваших ворогів? Чому все має бути так неприємно?.. хіба вони не могли зробити милу кішку або білку?"
QUEST_RELIC_RemoteSpider_Unlock_1,"Ти вже вжив багато отрути, тож я намагався знайти предмет, який би тобі знадобився з твоїм досвідом."
QUEST_RELIC_RemoteSpider_Unlock_2,"Один зі старих союзників Дикуна сказав, що він може допомогти, Скабвіт, скажи їм те, що ти сказав мені."
QUEST_RELIC_RemoteSpider_Unlock_3,"Я знаю групу диких Вермлінгів, які живуть зі зміями... брудні тварюки. Вони намагалися взяти пристрій старого Винахідника і НАПОВНИТИ його зміїною отрутою"
QUEST_RELIC_RemoteSpider_Unlock_4,"На жаль, вони випробували його на деяких членах мого племені. Якщо ви допоможете мені вистежити їх, ви можете отримати цей предмет."
QUEST_RELIC_RingOfSkulls_Complete_1,"Це кільце має потужні властивості. Це має допомогти нам у багатьох прийдешніх битвах."
QUEST_RELIC_RingOfSkulls_Complete_2,"Невже це тільки мені цікаво, ким був бідний скелет, замкнений усередині нього?"
QUEST_RELIC_RingOfSkulls_Unlock_1,"Тепер, коли ви знищили так багато покликаних Кісток, що ожили, ми визначили один зі способів, яким культисти закликають їх."
QUEST_RELIC_RingOfSkulls_Unlock_2,"Багато хто з культистів носить магічні каблучки, налаштовані на їхню життєву силу, ми виявили ЗОНА, де вони створені."
QUEST_RELIC_RingOfSkulls_Unlock_3,"Ідіть сюди і ви, можливо, зможете знайти свою власну каблучку."
QUEST_RELIC_SacrificialRobes_Complete_1,"Отже, цей плащ, я маю на увазі, він ""зроблений"" з колишнього розбійника? Він безумовно пахне саме так."
QUEST_RELIC_SacrificialRobes_Complete_2,"Краще про це не думати... Крім того, будьте обережні під час його використання. Схоже, що він не дуже добре захищає власника, але тоді я припускаю, що культисти насправді не дбали про це!"
QUEST_RELIC_SacrificialRobes_Unlock_1,"Схоже, ви досить ефективно використовували дальні атаки, а я відстежив місцезнаходження реліквії, яка може допомогти вам стати ще сильнішими."
QUEST_RELIC_SacrificialRobes_Unlock_2,"Я чув, що група культистів вербує розбійниць-лучниць і намагається магічно поліпшити одяг, щоб поліпшити їхні дальні атаки."
QUEST_RELIC_SacrificialRobes_Unlock_3,"Звичайно, схоже, що це варто перевірити, я зазначу це на вашій карті."
QUEST_RELIC_SecondSkin_Complete_1,"Ну, це було неприємно..."
QUEST_RELIC_SecondSkin_Complete_2,"Валрати щасливі отримати свій прототип назад і вже встигли повторити свій початковий проєкт."
QUEST_RELIC_SecondSkin_Complete_3,"Який ми будемо зберігати?"
QUEST_RELIC_SecondSkin_Complete_4,"Я думаю, що після відсутності згадок про Женця і Кам'яного Голема це має покрити нашу оплату, так."
QUEST_RELIC_SecondSkin_Unlock_1,"Ми були в багатьох переделках разом і я помітив, що наші найманці досить часто перевантажені в бою."
QUEST_RELIC_SecondSkin_Unlock_2,"Мені повідомив зброяр з Валрата, який винайшов нову облягаючу кірасу, але він каже, що його діловий партнер вкрав прототип."
QUEST_RELIC_SecondSkin_Unlock_3,"Потім він втік у Цингова Затока зі своїми товаришами, тож вам потрібно буде піти туди, щоб повернути його."
QUEST_RELIC_StaffOfElements_Complete_1,"Хоча здається очевидним віддати цей посох найсильнішому магу - часто буває вигідно дати його іншому персонажу, щоб він наділив силою стихії перед ходом цього персонажа. Вибирайте з розумом."
QUEST_RELIC_StaffOfElements_Unlock_1,"Твої магічні здібності значно покращилися відтоді, як ти заснував цю гільдію, я думаю, що тепер ти готовий спробувати Випробування Стихіями."
QUEST_RELIC_StaffOfElements_Unlock_2,"Однак це непроста місія, випробування проходить у печері, в горах, де мешкає безліч надзвичайно небезпечних Демонів."
QUEST_RELIC_StaffOfElements_Unlock_3,"Звісно, вам цікаво, що ви виграєте від завершення випробування? Посох стихій, могутній магічний артефакт."
QUEST_RELIC_StaffOfSummoning_Unlock_1,"Ви досить добре використовували заклики протягом останніх кількох завдань, а я знайшов розташування реліквії, яка допоможе вам."
QUEST_RELIC_StaffOfSummoning_Unlock_2,"Один із бібліотекарів у школі Великого Дуба повідомив мені про Посох Заклику, хоча його охороняють могутні маги."
QUEST_RELIC_StaffOfSummoning_Unlock_3,"Його можна знайти в горах недалеко від Каменепад, я нанесу це місце на вашу карту."
QUEST_RELIC_StaffOfXorn_Complete_1,"Як же тоді вимовляється Посох Зорна? Ка-орн, Зорн, Шорн? Як щодо того, щоб назвати це ""Голова-на-палиці""?"
QUEST_RELIC_StaffOfXorn_Unlock_1,"З ворогами набагато легше мати справу, коли вони вже отруєні або заплутані, чи не так? Схоже, ви не єдиний, хто це з'ясував."
QUEST_RELIC_StaffOfXorn_Unlock_2,"Плем'я Іноксів біля Barren Coast останнім часом стало справжньою проблемою. Вони приєдналися до секти, яка намагається воскресити стародавню силу під назвою ""Зорн""."
QUEST_RELIC_StaffOfXorn_Unlock_3,"Ходять чутки, що в них є кілька могутніх Палиць, які вони використовують, щоб перемогти своїх ворогів і їх потрібно знищити, перш ніж вони стануть занадто сильними."
QUEST_RELIC_SteamArmor_Complete_1,"Ми пояснили, що Алхімік випробовував свою броню проти кам'яних големів і демонів, а оскільки його ніде не видно, то, ймовірно, випробування було не надто успішним."
QUEST_RELIC_SteamArmor_Complete_2,"Старший доглядач сказав, що ми можемо залишити обладунки собі як плату."
QUEST_RELIC_SteamArmor_Complete_3,"Чудово, у нас є зламані обладунки?"
QUEST_RELIC_SteamArmor_Complete_4,"Ну, я не згадав, що він насправді не носив його, він справді має доволі потужний вигляд."
QUEST_RELIC_SteamArmor_Unlock_1,"Я отримав повідомлення з Asylum у Чорна Скеля, де один з їхніх алхіміків працював над новою формою високотехнологічної броні."
QUEST_RELIC_SteamArmor_Unlock_2,"Звісно, він досліджував у своїй вежі, в якій раптово стало багато шуму, криків, а потім тиша."
QUEST_RELIC_SteamArmor_Unlock_3,"Дай вгадаю ... вони хочуть, щоб ми провели розслідування?"
QUEST_RELIC_SteamArmor_Unlock_4,"А ти кмітливий."
QUEST_RELIC_SteelRing_Complete_1,"Коли ви виходите на сонячне світло, ви глибоко вдихаєте свіже повітря, ви раді вибратися з цієї проклятої могили!"
QUEST_RELIC_SteelRing_Complete_2,"Ця каблучка має такий вигляд, наче вона проробить доволі хорошу роботу, щоб зберегти тобі життя в скрутний час, я думаю, стрес того вартий, хороша робота!"
QUEST_RELIC_SteelRing_Unlock_1,"Я бачу, що ви навчилися справлятися з болем, тому я думаю, що ви готові взяти на себе одне з найнебезпечніших завдань."
QUEST_RELIC_SteelRing_Unlock_2,"У проклятих катакомбах під City of Slate заховано кільце захисту, яке дуже допоможе нам у наших пошуках, але будьте обережні."
QUEST_RELIC_SteelRing_Unlock_3,"Мало того, що там є культисти і нежить, а й сама гробниця підірве ваше здоров'я, не забудьте взяти додаткове загоєння!"
QUEST_STORY_Doomstalker_1_DESC,"Хтось намагався стерти з лиця землі ціле поселення Орхідів. Вистежте їх."
QUEST_STORY_Doomstalker_1_INTRO,"Під час вашої подорожі Прирікач пояснює, як він і ці інші Орхіди перетнули Море туманів, щоб жити в землях навколо Демонської Брами. Він, разом із тими, хто тепер обробляє землю в маленькому поселенні, куди ви прямуєте, відкидає шлях Орхідів пошуку просвітлення через медитацію - натомість шукає глибшого просвітлення через важку працю на землі. Коли ви приїжджаєте, знамениті кузні, багаття і ковалі Південного Щита здаються набагато далі, ніж вони є насправді серед простих хатин Орхідів і сільськогосподарських угідь. Зустрічаючись із суворими поглядами інших мешканців села, коли ви прямуєте за Приреченим, ви могли бачити тверду рішучість у їхніх очах. Він веде вас до хатини вождя Орхідів, який починає описувати вам напад. Кілька днів тому невеликий загін людей невмотивований напад на поселення, але вони вочевидь не були готові до того, що Орхіди виявляться такими ж сильними, як і вони, навіть без призначеного ними Прирікача, щоб захистити їх. Ви тільки збираєтеся запитати, який вигляд мали люди, що напали, коли в стіну поруч із головою вождя встромляється стріла. І їй залишається тільки вказати на бандитів, що наближаються до дверей хатини..."
QUEST_STORY_Doomstalker_1_LIST,"Хто напав на будинок Приреченого?"
QUEST_STORY_Doomstalker_1_NAME,"На полюванні"
QUEST_STORY_Doomstalker_2_DESC,"Кривавий слід пов'язує нападників на Орхідів із підозрілою м'ясною крамницею - що відбувається?"
QUEST_STORY_Doomstalker_2_INTRO,"Хоча капітан варти вже пообіцяв розслідувати цю справу, Приречений вирішує провести власне розслідування. На щастя, ви можете буквально йти за запахом через Кривий базар до м'ясної крамниці. Коли ви проходите через вкриті брудом двері, два м'ясника Куатріла явно платять торговцю набагато більше, ніж слід було б за гнилі туші кількох тварин Орхідів. Брудний гросбух лежить на просоченому прогірклим м'ясом прилавку між торговцем і Куатрилом, у якому вони щось пишуть. Приречений прослизає повз торговця і намагається вихопити гросбух. Торговець і м'ясники здивовані, але одночасно з цим разом кидаються бігти врозтіч. Один із них відчиняє двері за прилавком у задню частину крамниці та збігає, проте втрачає рівновагу й упускає гросбух у задній кімнаті. Торговець та інший Куатрил стрибають через вітрину крамниці і тікають геть, нестямно волаючи про пограбування. Майже відразу ж до вас вривається міська варта, вимагаючи залишатися на місці. Схоже, що ваш єдиний вихід веде через задню кімнату, незважаючи на явний некротичний сморід, що доноситься з дверного отвору..."
QUEST_STORY_Doomstalker_2_LIST,"Обстежте м'ясну крамницю"
QUEST_STORY_Doomstalker_2_NAME,"Мертве м'ясо"
QUEST_STORY_Doomstalker_3_DESC,"Це можуть бути найманці, які напали на поселення Обрікаючого. Дізнайтеся, хто їх найняв."
QUEST_STORY_Doomstalker_3_INTRO,"Гроссбух вказує шлях до підземелля, прихованого в печері за містом Тіньовий спочинок. На думку одразу спадає Ліга Умбри, але, якщо пощастить, ці найманці не матимуть жодного інтересу до таємного і нечестивого. Прямокутна пляма мертвої трави знаходиться біля печери - ймовірно там і залишали плату найманцям. Коли ви входите до печери, ви чуєте відлуння криків і ударів. Звуки битви. Виймаючи зброю й обережно просуваючись уперед, ви помічаєте групу Саввас, які сердито б'ють у двері підземелля. ""Як ти смієш поводитися з нами, як з якоюсь жалюгідною нижчою расою! - гарчить один із них, перш ніж розрядити стрілу льоду в двері. ""Ми уклали угоду і ти поплатишся за її порушення!"" Ви вирішуєте, що зараз, можливо, не найкращий час для штурму підземелля, але, відступаючи, ви випадково видаєте себе, зачепивши один із каменів. Саввас повертаються до тебе: ""Знову зрадники? Здохніть!"" Усі разом вони підносять руки вгору, починаючи чаклувати щось дуже нехороше. Ви можете відчути, як у повітрі розливається жар і холод, а земля тремтить під ногами, звук тріскотливого каміння лунає луною навколо вас. Склепіння печери гуркоче, перш ніж завалитися. Ваш зір затуманюється."
QUEST_STORY_Doomstalker_3_LIST,"Вистежте найманців"
QUEST_STORY_Doomstalker_3_NAME,"Слідуйте за гросбухом"
QUEST_STORY_Elementalist_1_DESC,"Допоможіть Елементалісту дізнатися, як великий герой Свеггер став майстром як магії, так і ближнього бою."
QUEST_STORY_Elementalist_1_INTRO,"Свеггер був відомий як один із найвидатніших героїв свого покоління, за чутками, майстер рукопашного бою і володар стихій. Елементаліст, будучи могутнім магом, прагне зрозуміти, як Свеггер зміг використати фізичні та ментальні сили, і тому хоче, щоб ми допомогли йому дослідити минуле. Однією з найвідоміших героїчних задач Свеггера був захист села Мадшут, розташованого на північний захід від Блудфорд, тож саме туди ви й прямуєте. Історія битви при Мадшут майже легендарна, коли Свеггер поодинці захищав місто від цілого табору розбійників. Коли ви прибули в Мадшут, село вже понад сто років перебуває в руїнах. Можливо, ви знайдете тут якусь інформацію про Свеггер?"
QUEST_STORY_Elementalist_1_LIST,"Розслідуйте найбільшого авантюриста всіх часів"
QUEST_STORY_Elementalist_1_NAME,"Найвеличніший Герой?"
QUEST_STORY_Elementalist_2_DESC,"Сувої в Мадшут вказують на вежу поруч із Сільвервік, йдіть і перевірте її."
QUEST_STORY_Elementalist_2_INTRO,"Мешканці Сільвервік дають вам непевні вказівки щодо зруйнованої вежі, незабаром ви виявляєте, що спотикаєтеся на небезпечній кам'янистій стежці в тому напрямку, куди вони вказали. Ви виявляєте, що у вас більше запитань, ніж відповідей. Чому Мадшут став банкрутом? Чому платежі надсилали у вежу в горах? Яке це взагалі має відношення до Свеггера? Пройшовши кілька годин, ви можете незабаром отримати відповіді на свої запитання, коли підніметеся на гребінь гори і побачите вежу на схилі пагорба перед собою. Ви також бачите кістки та інше сміття, що вкриває вхід. Схоже, щось ще могло сюди проникнути..."
QUEST_STORY_Elementalist_2_LIST,"З'ясуйте, чому Мадшут надсилав платежі в цю вежу"
QUEST_STORY_Elementalist_2_NAME,"Самотня вежа"
QUEST_STORY_Elementalist_3_DESC,"Судячи із записів Свеггера, він здійснив паломництво в цей храм. Чи не тут він знайшов свою магічну силу?"
QUEST_STORY_Elementalist_3_INTRO,"Послушники у Школі нічого не знають про Храм, який ви шукаєте, тож ви прямуєте до місця на карті, яку знайшли у вежі Свеггера. Зрозуміло, що Свеггер не був героєм, яким його вважали люди, але немає жодного пояснення тому, як йому вдалося приборкати стихію. Подорож довга, але проходить досить тихо, чути тільки шум дрібних тварин на деревах і вітер, що дме крізь підлісок. Ви досягаєте того, що ви вважаєте місцем на вашій карті, але тут немає жодного храму, лише галявина в лісі та кілька куп старих каменів. Потім ви помічаєте вивітрені руни на деяких з них, а одна велика купа, здається, була складена над чимось. Ви працюєте протягом кількох годин, прибираючи завали, і виявляєте вхід, що йде під землю. Куди він веде і чому його завалили? Ви вирішили це з'ясувати..."
QUEST_STORY_Elementalist_3_LIST,"Можливо, цей секретний храм і є таємниця могутності Свеггера?"
QUEST_STORY_Elementalist_3_NAME,"Дар богів"
QUEST_STORY_Plagueherald_1_DESC,"Моровісник, можливо, виявив незвично гігієнічний спосіб допомогти Демонській Брамі захистити себе..."
QUEST_STORY_Plagueherald_1_INTRO,"Шлях до вулика Моровісника набагато довший, ніж ви очікували, і на той час, коли ви досягаєте занедбаної каналізаційної системи, яку він називає домом на околиці Nasitra, пісок і піт заповнюють кожну пору на вашому тілі. А Моровісник, схоже, зовсім не турбується, і якби ви не знали його краще, то сказали б, що він радісно гудів усю дорогу. Опинившись усередині каналізації, ви відчуваєте полегшення, нарешті опинившись поза піском і спекою пустелі. Однак це полегшення швидко минає, коли ви усвідомлюєте, що стоїте в кімнаті, вкритій від підлоги до стелі комахами і нечистотами, незважаючи на те, що ці каналізаційні труби явно занедбані. Гуманоїдна форма Моровісника розсіюється в маленькій хмарі його власних комах, і, як за командою, вся кімната перетворюється на гудячу хмару ніжок, жуйок і крил. За кілька болісних хвилин комахи знову заспокоюються, а Моровісник перетворюється назад: ""Ми повинні йти"", - каже він голосом людини, в якої рот набитий розсердженими бджолами. Коли ви повертаєтеся, щоб вийти з кошмарної кімнати і знову опинитися обличчям до пустелі, стріла пронизує одну з комах на підлозі перед вами, і кімната швидко очищається від усіх комах, крім Моровісника."
QUEST_STORY_Plagueherald_1_LIST,"Передайте гарні новини вулику"
QUEST_STORY_Plagueherald_1_NAME,"Діяльний вулик"
QUEST_STORY_Plagueherald_2_DESC,"Заклинання, які могли б створити чарівні ліки від хвороб, лежать у цьому вулику, знайдіть їх."
QUEST_STORY_Plagueherald_2_INTRO,"Коли ви приїжджаєте до Літноводдя вдруге, ви раді бачити, що погода залишається незмінно яскравою і сонячною. Теплий вітерець легким бризом віє над лісовими стежками, і ви майже забуваєте, що перебуваєте на шляху до давно забутого (і, ймовірно, все ще небезпечного) храму. Хоча вам і не хочеться входити в іншу печеру Літноводдя, ви майже дивуєтеся, виявивши, що в ній зовсім немає ведмедів. І набагато більше ви дивуєтеся, коли виявляєте, що двері до цього давно забутого храму зірвані з петель і лежать на підлозі, все ще димлячись. Оголивши зброю, ви входите в храм вулика. Немов темна тяжкість повисла в безмовному повітрі. Ви йдете далі і щось хрумтить під вашими ногами. Нахилившись, ви бачите, що підлога усіяна комахами мертвих Женців, які згорнулися в клубок, упереміж із саввас і кількома людськими тілами. Механічне дзижчання порушує тишу, перш ніж ви встигаєте рушити вперед, привертаючи вашу увагу до Стародавньої Артилерії, що охороняє надра храму. У нерівному світлі смолоскипів на їхніх гранях блищить сигіл загарбників, які вторглися в храм. За артилерією крадуться темні фігури. У вас виникає відчуття, що це буде битва за пошук потрібних вам текстів."
QUEST_STORY_Plagueherald_2_LIST,"Знайдіть заклинання, які потрібні Моровіснику"
QUEST_STORY_Plagueherald_2_NAME,"Інсектицид"
QUEST_STORY_Plagueherald_3_DESC,"Хтось у ""П'яній Білці"" може знати, хто ці найманці або, принаймні, бути достатньо п'яний, щоб думати, що вони знають."
QUEST_STORY_Plagueherald_3_INTRO,"П'яна Білка не змінюється. Коли ви входите в напівтемну таверну, вас огортають постійно мінливі запахи, а липка підлога привітно чіпляється за ваше взуття. Ніхто з відвідувачів не припиняє кричати або пити, щоб подивитися на вас, поки ви йдете до стійки. Дивно, але ніхто, здається, навіть не помічає Моровісника. Привертаючи увагу бармена, ти дістаєш сигіл і вручаєш йому. Бармен здригається, довго дивиться на нього, потім переводить погляд на вас, але зрештою простягає, хитаючи головою. Перш ніж ви встигаєте взяти його, рука в рукавичці хапає його. Ви чуєте п'яне хихикання і бачите одну з міських вартових із кухлем в одній руці та сигілом в іншій. ""Гей, дивись сюди!"" - зі сміхом вона звертається до своїх супутників, що стоять поруч. ""Схоже на знак на нашій секретній уніформі!"" Її супутник завмирає. Шум стихає, а всі відвідувачі таверни обертаються, щоб подивитися у ваш бік. Люди починають бігти до дверей, щойно інші витягують зброю. ""Ну, - каже стражниця. - Гадаю, тепер нам доведеться вбити вас усіх. Шкодую."
QUEST_STORY_Plagueherald_3_LIST,"Пошук зачіпок щодо найманців"
QUEST_STORY_Plagueherald_3_NAME,"Розбірки в таверні"
QUEST_STORY_Sawbones_1_DESC,"Шевці з Улоговина Демонячого Хребта часто отримують травми в химерних нещасних випадках, з'ясуйте причину"
QUEST_STORY_Sawbones_1_INTRO,"Здійснюючи похід у Улоговина Демонячого Хребта ще раз, ви з полегшенням виявляєте, що сільське село тихе в місячному світлі. Проте важка, зранена тиша лежить над містом, підкріплена почуттям страждання і слабким, але тривожним запахом, який, присягаєтеся, ви впізнаєте.<br> Ви прямуєте до сільської ратуші, яка відтоді перетворилася на тимчасову лікарню. Усередині багато городян корчаться від болю на грубих ліжках. У деяких шнурки на черевиках зав'язані разом, а на голові є різні серйозні рани, в той час як в інших відсутні цілі частини кінцівок, і вони звинувачують у цьому свої ножиці. В одного селянина навіть були зламані дві ноги в якихось неймовірно туго зашнурованих черевиках.<br> Ви шукаєте місцевого лікаря, який каже вам, що всі ці люди справді були серйозно поранені під час роботи зі взуттям.<br>""Ми часто чули спів у лісі зовні, - каже вам лікар, - я просто припустив, що це мешканці села молилися про удачу.""<br> Похитавши головою літній людині, ви запитуєте, як пройти до лісу і готуєте зброю.<br> Ви відкриваєте двері мерії, але виявляєте, що двері здаються дивно легкими. Через них влітає збожеволіле лісове бісеня, і все, що ви можете зробити, - це виштовхнути його назовні і закрити двері залу, перш ніж відпустити гидоту. Тіло біса смердить чорною магією - запах, який ви і впізнали. Тепер, вийшовши з сільської ратуші, ви опиняєтеся в оточенні збоченого чарівного народця..."
QUEST_STORY_Sawbones_1_LIST,"Що викликає дивні травми в Улоговина Демонячого Хребта?"
QUEST_STORY_Sawbones_1_NAME,"Завжди щось трапляється"
QUEST_STORY_Sawbones_2_DESC,"У щоденнику культиста з Улоговина Демонячого Хребта йшлося про ще потужніший ритуал у притулку Чорна Скеля, запобіжимо йому!"
QUEST_STORY_Sawbones_2_INTRO,"Ваша подорож до притулку Чорна Скеля, на щастя, проходить без пригод. Замість цього велика, значна будівля маячить вдалині, на самому краю гір.<br> Прибувши на місце, дві старші черниці притулку жваво вітають вас: ""Взагалі-то, на уроці живопису, - каже одна з черниць, коли ви питаєте, чи не бачили вони чогось дивного, - Якщо подумати, вони принесли з собою тільки горщики з червоною фарбою"".<br> Черниці ведуть вас на заняття з малювання, і коли ви приходите, ви виявляєте згромадження з людей культистів і воїнів Інокс у камері, які малюють криваві символи на стінах.<br> Один із культистів помічає вас і хихикає: ""Ви приєднаєтеся до нас, найманці?""<br> Тим часом черниці, які впустили вас, зачинили за вами двері.<br> ""Як мило з вашого боку відвідати тут своїх друзів, дорогі мої, - каже одна з черниць, а коли вони йдуть: ""Ми скоро повернемося, щоб випустити вас.""<br> Щойно черниці опиняються поза межами чутності, сектанти вихоплюють зброю:<br> ""Ласкаво просимо на вечірку!"" - гарчить один із них."
QUEST_STORY_Sawbones_2_LIST,"Припиніть ритуал у притулку Чорна Скеля"
QUEST_STORY_Sawbones_2_NAME,"Барвиста тюремна вечірка"
QUEST_STORY_Sawbones_3_DESC,"Група надзвичайно могутніх культистів провела ритуал, який зміг би знищити Солончакові низини..."
QUEST_STORY_Sawbones_3_INTRO,"Подорожувати на північ дещо ризиковано по єдиній, магічно підтримуваній стежці через неприродно плоскі солончаки регіону. Ви відчуваєте полегшення, нарешті, побачивши сільську браму, яка обіцяє можливість рухатися більш ніж на кілька метрів ліворуч або праворуч. Ви всі відчуваєте ще більше полегшення, відчуваючи запах вологого, чистого лісового повітря навколо села, а не сморід зараження Женцями.<br> Коли ворота відчиняються і ви входите, ви виявляєте, що його чарівно побудовані хатини анітрохи не вражають, але хоча б все ще стоять. На сільську ратушу годі й дивитися, але в міру того, як ви заглиблюєтеся всередину, будівля, здається, нескінченно розширюється, перетворюючись на кімнати, повні книжкових полиць.<br>""Ви вже тут - раптово лунає хрипкий голос, коли повітря наповнюється дзижчанням - Червоні Кігті нарешті можуть розпочати нашу роботу"".<br> Повернувшись до джерела голосу, ви бачите, як Жнець вибухає скреготливим сміхом, перш ніж розсіятися хмарою жирних комах.<br> Як за командою, книжкові полиці навколо вас тремтять і починають валитися. Спалахує полум'я і демонічні кінцівки починають пробиватися крізь нього. Через метушню ви можете заприсягтися, що почули крик, який могло видати тільки щось справді величезне..."
QUEST_STORY_Sawbones_3_LIST,"Захистіть Солончакові низини"
QUEST_STORY_Sawbones_3_NAME,"Плоскі солончаки"
QUEST_STORY_Soothsinger_1_DESC,"Оспівувачка хоче розширити свій репертуар пісень, тому вона вирушає до табору розбійників за натхненням."
QUEST_STORY_Soothsinger_1_INTRO,"Запасшись для поїздки в Шибеничний Пагорб, ви вирушаєте в бік табору розбійників. Здається дивним завітати до них, не плануючи вбити всіх, коли ви туди доберетеся, але це необхідно. Ви чуєте табір раніше, ніж бачите його: чути багато сміху та криків. Щойно ви прибули, вас проводять у саме серце свята. Судячи з усього, розбійники здійснили доволі успішний наліт напередодні ввечері, і награбоване було витрачено переважно на алкоголь. Оспівувачка проводить ніч, збуджено розмовляючи з розбійниками, дізнавшись багато нових жартів та історій, а ви все лягаєте спати на ніч під зірками. А прокидаєтеся серед ночі від крику. Табір атаковано!"
