Keys,"English [en-GB]"
SCENARIO_STORY_Plagueherald_3_Room_2_1,"Oh good, the City Guard are here. Hey! Stop them breaking the stools!"
SCENARIO_STORY_Plagueherald_3_Room_2_2,"You quickly notice the City Guard are standing among the bodies of dead patrons. “Let none escape!” one shouts."
SCENARIO_STORY_Plagueherald_3_Room_2_3,"For what it’s worth, you have my apologies. This seems to run deeper than we thought.   "
SCENARIO_STORY_Plagueherald_3_START_1,"I... can’t believe your plan actually worked. It looks like we crashed some kind of multi-mercenary jolly..."
SCENARIO_STORY_Plagueherald_3_START_2,"What do you mean the plan worked? I already owe The Sloshed Squirrel a fortune, and now I’m going to have to pay for all the damage we’re about to do!"
SCENARIO_STORY_Plagueherald_3_START_3,"I’ll inform the Captain of The Guard that there’s a brawl in The Sloshed Squirrel, with some crooked guards involved. You focus on fighting your way out."
SCENARIO_STORY_Plagueherald_3_SUCCESS_1,"Now the last mercenary is dead, you’re able to take in the extent of the decimation before you. "
SCENARIO_STORY_Plagueherald_3_SUCCESS_2,"The Sloshed Squirrel is surrounded by the bodies of its patrons, furniture, and the City Guard alike. "
SCENARIO_STORY_Plagueherald_3_SUCCESS_3,"By the time you’ve finished searching the defeated mercenaries, you’ve amassed a decent pile of paperwork to look over. "
SCENARIO_STORY_QUARTERMASTER_1_Room_2_1,"Are those Living Corpses… in a Vermling nest?"
SCENARIO_STORY_QUARTERMASTER_1_Room_2_2,"I take it that the stinking dead corpse they’re snacking on was the custodian. No glamour in this job, I tell you."
SCENARIO_STORY_QUARTERMASTER_1_Room_2_3,"The quicker you clear out this nest and retrieve the key the better, I think."
SCENARIO_STORY_QUARTERMASTER_1_START_1,"Something tells me our custodian and his key are inside…"
SCENARIO_STORY_QUARTERMASTER_1_START_2,"Demonsgate should be paying us Guard rates, seeing as we always seem to do their jobs!"
SCENARIO_STORY_QUARTERMASTER_1_SUCCESS_1,"With the last Vermling slain, you’re able to retrieve the Vault key from the half-eaten custodian. You try not to gag as you fish the key out from the corpse."
SCENARIO_STORY_QUARTERMASTER_2_Room_2_1,"Living Bones? Great. Now it’s worse than snakes."
SCENARIO_STORY_QUARTERMASTER_2_Room_2_2,"Whatever let the animals in likely brought the Living Bones. I’m sure we’ll find our clue in this room."
SCENARIO_STORY_QUARTERMASTER_2_START_1,"Isn’t this vault meant to be sealed?"
SCENARIO_STORY_QUARTERMASTER_2_START_2,"There must be a breach somewhere. We’ll have to find it."
SCENARIO_STORY_QUARTERMASTER_2_START_3,"Well, hurry up and get rid of the snakes at least. This place gives me the creeps."
SCENARIO_STORY_QUARTERMASTER_2_SUCCESS_1,"Now that you’ve driven out snake and skeleton alike, you finally take in your surroundings. Nothing is left in the Vault, save green puddles with a horrific smell."
SCENARIO_STORY_QUARTERMASTER_2_SUCCESS_2,"Following the smell to its source, you find a barely human-sized hole in the room’s corner, soaked in green goo, which leads back up into the streets of Demonsgate."
SCENARIO_STORY_QUARTERMASTER_2_SUCCESS_3,"It seems our trail has gone cold. I’ll take some of this… go back to the Enchantress. Maybe she’ll know something about it."
SCENARIO_STORY_QUARTERMASTER_3_Room_2_1,"Lurkers and Imps are battling with Living Bones and Corpses as you come through the door into the strange forest. They all turn their attention to you."
SCENARIO_STORY_QUARTERMASTER_3_Room_2_2,"A Forest? Inside a cave decorated by Inox? This is getting too much."
SCENARIO_STORY_QUARTERMASTER_3_Room_2_3,"Wherever we are, those Undead have Demonsgate weapons — with any luck, they’re guarding the stockpile."
SCENARIO_STORY_QUARTERMASTER_3_SM1_DESC,"All Undead get +1 Attack"
SCENARIO_STORY_QUARTERMASTER_3_START_1,"Who knew Inox could ever decorate something like this?"
SCENARIO_STORY_QUARTERMASTER_3_START_2,"There’s more to Inox than you think. In the meantime, this is exactly the kind of place I would hide stolen weapons..."
SCENARIO_STORY_QUARTERMASTER_3_SUCCESS_1,"The trees rustle in a mysterious breeze as the battle ends. You noticed a strange feeling, a strength, as you entered the undergrowth, and it only feels stronger now."
SCENARIO_STORY_QUARTERMASTER_3_SUCCESS_2,"The Quartermaster has confirmed the Undead’s weapons to be from the stolen stockpile, but their arms account for barely a quarter."
SCENARIO_STORY_QUARTERMASTER_3_SUCCESS_3,"I assume it would have been less than a quarter, but Living Bones do have those extra arms..."
SCENARIO_STORY_QUARTERMASTER_3_SUCCESS_4,"HOWEVER, he did come across a strange artifact. Come back, and we’ll take a look."
SCENARIO_STORY_SCOUNDREL_1_START_1,"The night is foggy and cold, and you have been waiting on that mossy stump for what seems to be hours. Your fingers and toes start to feel numb, but your ears do not: a twig cracks on your left, and out of the gloom come a small group of Bandits. This was...unexpected."
SCENARIO_STORY_SCOUNDREL_1_START_2,"Sorry Luv, the boss has decided you know a bit too much of his grand plan, and well, we’ve been brought in to tie up a few loose ends."
SCENARIO_STORY_SCOUNDREL_1_START_3,"Mind you, he’s paid us your wages, luckily our job is going to be nice and easy..."
SCENARIO_STORY_SCOUNDREL_1_SUCCESS_1,"It seems your would-be assassins weren’t lying. They are carrying enough money to cover your original payment."
SCENARIO_STORY_SCOUNDREL_1_SUCCESS_2,"That is kind of irrelevant now: no one double crosses you. Firstly, it’s just plain rude, and secondly, it’s bad for business. And no one messes with your business."
SCENARIO_STORY_SCOUNDREL_2_Room_2,"Stepping into the second clearing, it does not take long to notice that these Vermlings are not led by the Inox you were looking for, but rather by Inox Shaman. One does have markings similar to those you have seen on previous lieutenants, though. Maybe you can get some information out of him after all."
SCENARIO_STORY_SCOUNDREL_2_START_1,"A pack of Vermlings and Hounds are in the forest, but the Inox is nowhere to be seen. You'll have to fight through them to reach the next clearing."
SCENARIO_STORY_SCOUNDREL_2_SUCCESS_1,"As the Shaman falls to the floor, the remaining Vermlings flee out of the clearing. You rush to his side to question him but curse as you realise it is too late: he is already dead. Rummaging through his belongings, you find a simplistic map on a goat skin, with charcoal lines marking the location of a hideout. Your next destination."
SCENARIO_STORY_SCOUNDREL_3_Room_2,"As you open the final door, you expect to see your adversary. But apart from even more Inox, he is nowhere to be found!"
SCENARIO_STORY_SCOUNDREL_3_START_1,"You charge into the campsite. The gathered Inox turn to fight, but they will take a while to react."
SCENARIO_STORY_SCOUNDREL_3_SUCCESS_1,"The Inox army is now all but scattered to the winds. You could easily walk away with their spoils and see justice in that, but you are a woman of principles. The coward has apparently sealed himself in the inner chambers with a supply of food. You’ll have to find another way in, and you’ll need some help!"
SCENARIO_STORY_SIGHTLESSEYE_Room_2_1,"The room opens up and an abomination sits in front of you, a giant stalk with a mouth of razor sharp teeth."
SCENARIO_STORY_SIGHTLESSEYE_Room_2_2,"It seems we have finally found the source of the Rot."
SCENARIO_STORY_SIGHTLESSEYE_Room_2_3,"Let’s take it out!"
SCENARIO_STORY_SIGHTLESSEYE_START_1,"I’ve never smelt anything so unpleasant before, we must be close."
SCENARIO_STORY_SIGHTLESSEYE_START_2,"<thud>"
SCENARIO_STORY_SIGHTLESSEYE_START_3,"Let’s push through these enemies into the room ahead!"
SCENARIO_STORY_SIGHTLESSEYE_SUCCESS_1,"As you hit the Sightless Eye for the last time, it shudders and then explodes, showering you all with a foul-smelling goo."
SCENARIO_STORY_SIGHTLESSEYE_SUCCESS_2,"That… was unpleasant."
SCENARIO_STORY_SOOTHSINGER_1_START_1,"You all groggily get to your feet, the alcohol dulling your senses."
SCENARIO_STORY_SOOTHSINGER_1_START_2,"Strange silhouettes stumble out of the trees. You initially think they are drunk revellers, but the stench of the Undead comes on the wind."
SCENARIO_STORY_SOOTHSINGER_1_START_3,"To arms! Destroy as many Undead as you can!"
SCENARIO_STORY_SOOTHSINGER_1_SUCCESS_1,"The Undead hordes stop coming through the trees, and the forest is silent, apart from the heavy breaths taken by the survivors."
SCENARIO_STORY_SOOTHSINGER_2_START_1,"Undead again. What are the chances of this happening twice?"
SCENARIO_STORY_SOOTHSINGER_2_START_2,"Let’s discuss this later. For now, we have some bones to break."
SCENARIO_STORY_SOOTHSINGER_2_START_3,"I’m detecting strong magic nearby. You’ll need to head to the other clearings and shut down whatever is causing the Undead to appear."
SCENARIO_STORY_SOOTHSINGER_2_SUCCESS_1,"As the altars are destroyed, the remaining Undead fall to the ground. The Cultists run off into the undergrowth, defeated."
SCENARIO_STORY_SOOTHSINGER_3_Room_2_1,"Demons & Undead, who are we up against?"
SCENARIO_STORY_SOOTHSINGER_3_START_1,"As you step out into the clearing, a cultist seems surprised to see you."
SCENARIO_STORY_SOOTHSINGER_3_START_2,"You!.... But… He will not be amused! Kill her, now!"
SCENARIO_STORY_SOOTHSINGER_3_START_3,"The Cultist points at the Soothsinger as he shouts."
SCENARIO_STORY_SOOTHSINGER_3_START_4,"Kill everything else, but we need that Cultist alive!"
SCENARIO_STORY_SOOTHSINGER_3_SUCCESS_1,"With the Undead & Demons dead, you discover a Cultist hiding under a table, it is time to interrogate him."
SCENARIO_STORY_SPELLWEAVER_1_SM1_DESC,"Spellweaver gets <nobr>+1 Attack <sprite name=Attack></nobr> on ranged attacks"
SCENARIO_STORY_SPELLWEAVER_1_SM2_DESC,"Forest Imps get <nobr>+1 Attack <sprite name=Attack></nobr> on ranged attacks"
SCENARIO_STORY_SPELLWEAVER_1_SM3_DESC,"At the start of each round the Ice Element is set to Strong"
SCENARIO_STORY_SPELLWEAVER_1_START_1,"You aren’t going to be able to investigate the area with these Imps around. You’ll have to drive them away."
SCENARIO_STORY_SPELLWEAVER_1_START_2,"Also, it seems as if attacks, both yours and theirs, are more dangerous."
SCENARIO_STORY_SPELLWEAVER_1_SUCCESS_1,"Now the clearing is peaceful, you are able to search around for clues. You find a number of strange scorch marks on the floor, and deduce that powerful demonic summonings have occurred here."
SCENARIO_STORY_SPELLWEAVER_1_SUCCESS_2,"Behind one tree, you find a hastily dug grave. Inside is the body of Bandit, seemingly torn to shreds by talons."
SCENARIO_STORY_SPELLWEAVER_2_ROOM_3_1,"And more Demons! Why do people think they can control Demons?"
SCENARIO_STORY_SPELLWEAVER_2_SM1_DESC,"Characters attacking Cultists gain Disadvantage"
SCENARIO_STORY_SPELLWEAVER_2_START_1,"So, these Bandits are working with a Cult. Why am I not surprised?"
SCENARIO_STORY_SPELLWEAVER_2_SUCCESS_1,"It seems someone at the top of this Cult has access to some very powerful summoning magic. The only way to restore balance is to take them down."
SCENARIO_STORY_SPELLWEAVER_2_SUCCESS_2,"I feel, however, that currently they may just be too powerful for us to be victorious. We need help..."
SCENARIO_STORY_SPELLWEAVER_3_SM1_DESC,"All Elements are set to Inert at the start of every round."
SCENARIO_STORY_SPELLWEAVER_3_START_1,"You awake on the floor of a dusty chamber. Golems, Snakes, and Drakes look on. This is not good."
SCENARIO_STORY_SPELLWEAVER_3_START_2,"The voice speaks again… 'I know why you come, you seek power to defeat the Demon Summoner. This, I can grant you.’"
SCENARIO_STORY_SPELLWEAVER_3_START_3,"‘But first, you must prove you have power within. Defeat the enemies without the Elements to guide you.’"
SCENARIO_STORY_SPELLWEAVER_3_START_4,"Something has locked off access to all elements in this tomb. This will be a very dangerous fight!"
SCENARIO_STORY_SPELLWEAVER_3_SUCCESS_1,"As the last enemy falls, the voice booms out once more."
SCENARIO_STORY_SPELLWEAVER_3_SUCCESS_2,"‘You have been judged worthy. When you are at your hour of need, I will grant your boon.’"
SCENARIO_STORY_SUMMONER_1_Room_2_1,"I suppose Wind Demons explain that odd smell…"
SCENARIO_STORY_SUMMONER_1_Room_2_2,"There must be a Demon Altar nearby. Destroy it, and we’ll likely find what the Summoner sensed on our way out."
SCENARIO_STORY_SUMMONER_1_Room_3_1,"There’s no altar… Focus on finding an exit. We’ll come back with a plan."
SCENARIO_STORY_SUMMONER_1_Room_3_2,"This altar-less rift must be that plane disturbance thingy. Make sure you escape with all my expensive gea— I mean your lives."
SCENARIO_STORY_SUMMONER_1_Room_3_3,"Watch your back: the Demons will follow you out."
SCENARIO_STORY_SUMMONER_1_START_1,"You’d think we would have found every creepy Fire Demon-infested dungeon in Gloomhaven by now, right?"
SCENARIO_STORY_SUMMONER_1_START_2,"Especially ones with collapsing entrances. Find a new exit, and watch out for those traps. It looks like they were meant to keep something inside."
SCENARIO_STORY_SUMMONER_1_SUCCESS_1,"Crisp evening air prickles your skin as you stumble out of the trapdoor, panting for your lives."
SCENARIO_STORY_SUMMONER_1_SUCCESS_2,"The Summoner manages to spawn one last bolt of energy down the doorway before she seals it. Though exhausted, her face is full of disgust as she looks at you."
SCENARIO_STORY_SUMMONER_2_Room_3_1,"Our floating... ""friend"" seems to be drawn to this room. This should be the last push."
SCENARIO_STORY_SUMMONER_2_Room_3_2,"Hang on. Am I the only one who finds it strange that all of this city fits inside the rotting building we saw outside?"
SCENARIO_STORY_SUMMONER_2_Room_3_3,"I learned not to ask questions in this profession a long time ago.."
SCENARIO_STORY_SUMMONER_2_START_1,"There’s no way I’m going near a Harrower. Why are you following one?!"
SCENARIO_STORY_SUMMONER_2_START_2,"I think the Summoner, er, summoned it. I’m sure she has a plan."
SCENARIO_STORY_SUMMONER_2_START_3,"If that oversized bug is part of this “plan”, keep it safe. The other things in this library seem to want to kill it as much as they want to kill us."
SCENARIO_STORY_SUMMONER_2_SUCCESS_1,"With the room safe, the Harrower that led you here disintegrates into a cloud of insects. The Summoner gives you a stern look."
SCENARIO_STORY_SUMMONER_2_SUCCESS_2,"After a short while, it reforms holding a battered book. The Summoner takes the book, and engulfs the Harrower in energy from her staff. When the light fades, it’s gone."
SCENARIO_STORY_SUMMONER_3_START_1,"It would appear the Summoner has led you straight into the dungeon chamber where the rift resides."
SCENARIO_STORY_SUMMONER_3_START_2,"Maybe we were right not to sell that crusty old book..."
SCENARIO_STORY_SUMMONER_3_START_3,"The Summoner has started a spell of holding to close the rift. You’ll need to stay close by until it finishes — it will take time."
SCENARIO_STORY_SUMMONER_3_START_4,"And maybe don’t die? There seem to be more Demons in here than last time!"
SCENARIO_STORY_SUMMONER_3_SUCCESS_1,"The Summoner’s body ignites a bright, pale purple and bathes the room. When the glow dims, the Demons and the rift are no more."
SCENARIO_STORY_SUMMONER_3_SUCCESS_2,"However, in the rift’s place sits a steaming, bronze hemisphere. It hisses gently."
SCENARIO_STORY_SUNKEEPER_1_START_1,"Everyone still in one piece? Good. Let’s clear this den of animals and get out of here!"
SCENARIO_STORY_SUNKEEPER_1_SUCCESS_1,"The last beast falls to the ground and you head straight out, not wanting to get trapped in here if the rocks shift again!"
SCENARIO_STORY_SUNKEEPER_2_Room_3_1,"Here’s the headquarters of the camp, we should find the location of the whole operation if we take these Harrowers out."
SCENARIO_STORY_SUNKEEPER_2_SM1_DESC,"All Enemies start Muddled"
SCENARIO_STORY_SUNKEEPER_2_START_1,"It seems that little guy has caught them unawares, quick get in while they are confused!"
SCENARIO_STORY_SUNKEEPER_2_SUCCESS_1,"With the enemies dead, you release a small number of Vermlings who inform you that the majority have been taken north."
SCENARIO_STORY_SUNKEEPER_2_SUCCESS_2,"Pasted to the wall is a large map of the realm and a big red X is marked on it."
SCENARIO_STORY_SUNKEEPER_3_Room_2_1,"This leads underground, but I can sense a breeze coming through, perhaps a wall has collapsed further in."
SCENARIO_STORY_SUNKEEPER_3_Room_2_2,"The Vermlings are getting overrun!"
SCENARIO_STORY_SUNKEEPER_3_Room_2_3,"We can’t help them now, we’ll have to regroup and help them later on."
SCENARIO_STORY_SUNKEEPER_3_Room_4_1,"I think I can see sunlight further on, keep going!"
SCENARIO_STORY_SUNKEEPER_3_Room_5_1,"Ah, fresh air, let’s get out of here!"
SCENARIO_STORY_SUNKEEPER_3_START_1,"‘You really think I’d be stupid enough to leave an obvious clue like that in one of my secondary camps?’"
SCENARIO_STORY_SUNKEEPER_3_START_2,"‘Your confidence will be your undoing… Kill them all!’"
SCENARIO_STORY_SUNKEEPER_3_START_3,"I don’t know who that was, but the route we came in from is blocked."
SCENARIO_STORY_SUNKEEPER_3_START_4,"Our best bet is to kill the Harrowers in charge and get out of here!"
SCENARIO_STORY_SUNKEEPER_3_SUCCESS_1,"As you leave this place, the Sunkeeper waves something in her hand, apparently she grabbed something off a Harrower as it died.

"
SCENARIO_STORY_Sawbones_1_Room_2_1,"Deeper in the forest, you come across a group of Inox and cultists, joined in what appears to be a ritual. Upon seeing you, the cultists get behind the Inox as they form a protective line. 
"
SCENARIO_STORY_Sawbones_1_Room_2_2,"Well, that was hardly much of a walk into the forest. How did no one else see these idiots from the village?"
SCENARIO_STORY_Sawbones_1_Room_2_3,"I’m more worried about these tribal Inox being in league with humans, especially cultists. Clear them out – I fear we have stumbled onto something important. "
SCENARIO_STORY_Sawbones_1_START_1,"How exactly do you get a head-wound lacing a shoe?"
SCENARIO_STORY_Sawbones_1_START_2,"The same way you break your arm stitching a new sole onto a boot. Imp curses. "
SCENARIO_STORY_Sawbones_1_START_3,"Well, I guess that would explain all these evil imps, now…"
SCENARIO_STORY_Sawbones_1_START_4,"It would, but a village-wide curse isn’t characteristic of imps. Someone or something else is using the imps for their own devices. Be careful."
SCENARIO_STORY_Sawbones_1_SUCCESS_1,"As you cut down the last of the small congregation, you hear a wet cackling from underneath a tree. You turn, and meet the gaze of a heavily-bleeding cultist. "
SCENARIO_STORY_Sawbones_1_SUCCESS_2,"“The imps couldn’t stop you, but no matter,” she splutters. “We Red Talons completed the ritual. Humanity will fall, and you and your healers of the Great Oak will be powerless to stop it!”"
SCENARIO_STORY_Sawbones_1_SUCCESS_3,"The cultist dies laughing. As the life leaves her body, you notice a small, bloody book tumble from her hand."
SCENARIO_STORY_Sawbones_2_START_1,"I’m going to get into contact with the convent that runs Blackrock… this is ridiculous. "
SCENARIO_STORY_Sawbones_2_START_2,"You know, I think it’s actually endearing. These lovely old nuns didn’t even notice when I stole all of their silverware."
SCENARIO_STORY_Sawbones_2_START_3,"I’m not even going to grace that with a reply. Let’s focus on stopping this ritual. "
SCENARIO_STORY_Sawbones_2_SUCCESS_1,"Your weapon connects with a cultist, knocking him bleeding to the floor. Immediately, all the other inmates stop fighting, and turn their weapons on themselves."
SCENARIO_STORY_Sawbones_2_SUCCESS_2,"“Are you really so easily fooled?” The cultist on the floor is alive, and ecstatic."
SCENARIO_STORY_Sawbones_2_SUCCESS_3,"“After years of planning, our collective deaths completed this ritual. Years of planning, and you finally unleashed the Horror yourselves! It’s glor–”"
SCENARIO_STORY_Sawbones_2_SUCCESS_4,"You finish him off before he can finish his sentence off. Behind you, the Sawbones holds up a letter he has discovered on one of the Inox warriors. "
SCENARIO_STORY_Sawbones_2_SUCCESS_5,"Luckily, the Sawbones also found the keys to the door. You leave before you have to explain yourselves to the nuns."
SCENARIO_STORY_Sawbones_3_Room_2_1,"Harrowers, Inox, Cultists, and demons... all together? Why aren’t they killing each other?
"
SCENARIO_STORY_Sawbones_3_Room_2_2,"The Inox roar a battlecry at you as the others laugh. “Without your healers,” one of the Inox shouts, “you cannot stop the Inox from regaining the lands you’ve taken from us!”
"
SCENARIO_STORY_Sawbones_3_Room_2_3,"This is truly disturbing, but sadly the village is too far gone. Don’t waste time fighting.   
"
SCENARIO_STORY_Sawbones_3_START_1,"Demons? Inside the Saltmarsh Flats? Such a large presence of interplanar evil will tear this place apart!"
SCENARIO_STORY_Sawbones_3_START_2,"Speaking of a large presence, did anyone else see the giant winged demon claw itself through the void?"
SCENARIO_STORY_Sawbones_3_START_3,"Never mind that! The city is collapsing, and one of you is wearing a pair of boots I really want to sell again. Get out!"
SCENARIO_STORY_Sawbones_3_SUCCESS_1,"You burst out of the burning village into the cool saltmarsh forest, almost slipping off of the narrow path. "
SCENARIO_STORY_Sawbones_3_SUCCESS_2,"Luckily, the village’s blaze has not spread to the surrounding trees. But it is clear that the magical huts of the Saltmarsh Flats, and the wealth of healing knowledge they hold, will not survive the infernal flame. "
SCENARIO_STORY_Sawbones_3_SUCCESS_3,"As you watch the inferno, the northern gate you escaped from collapses, trapping a Night Demon that was trying to reach you. It breaks out in hysterical laughter."
SCENARIO_STORY_Sawbones_3_SUCCESS_4,"“You survived,” it screams, “but it matters not! This village of healers has fallen, and you were kept from stopping the Red Talons. The Horror will burn your Great Oak yet.” The demon dematerializes. "
SCENARIO_STORY_Scoundrel_3_SM1_DESC,"All Enemies start Stunned"
SCENARIO_STORY_Scoundrel_3_SM2_DESC,"All Enemies are permanently Muddled"
SCENARIO_STORY_Soothsinger_1_SM1_DESC,"All Heroes and Allies start Muddled"
SCENARIO_STORY_Soothsinger_2_SM1_DESC,"All Heroes and Allies start Strengthened"
SCENARIO_STORY_TINKERER_1_ROOM_4_1,"In this room is the remains of what seems to be an old summoning portal, and an old battered chest."
SCENARIO_STORY_TINKERER_1_ROOM_4_2,"That chest might hold what you need?"
SCENARIO_STORY_TINKERER_1_START_1,"Although this cave is now home to wild animals, you see scorch marks and damage that seems to be of a magical nature. Perhaps this is the right place."
SCENARIO_STORY_TINKERER_1_START_2,"Best to search out the cave, and see if there is anything to find."
SCENARIO_STORY_TINKERER_1_SUCCESS_1,"As well as containing a small pile of ancient coins, the chest has a number of old scrolls. The Tinkerer takes these away for research."
SCENARIO_STORY_TINKERER_2_Room_2_1,"The doorway leads into the ruined temple you expected to find, and here you see more Cultists. They have activated some ancient defence systems!"
SCENARIO_STORY_TINKERER_2_Room_2_2,"Keep going for the Cultists, and then the Golems will deactivate!"
SCENARIO_STORY_TINKERER_2_SM1_DESC,"Cultists have permanent <nobr>+2 Shield <sprite name=Shield></nobr>"
SCENARIO_STORY_TINKERER_2_SM2_DESC,"Cultists heal 1 Health at the end of each Round"
SCENARIO_STORY_TINKERER_2_START_1,"Keep your voices down. The High Priest will NOT be amused if anyone finds this location, and you can guarantee I will not take the blame for your mistakes."
SCENARIO_STORY_TINKERER_2_START_2,"Suddenly, he turns to face your location."
SCENARIO_STORY_TINKERER_2_START_3,"Gah, too late. Kill them, quickly!"
SCENARIO_STORY_TINKERER_2_START_4,"Clearly the Cultists are in charge here, I reckon if you kill them, the Bandits will soon disperse!"
SCENARIO_STORY_TINKERER_2_SUCCESS_1,"As the Last Cultist dies, the Golems deactivate immediately and any remaining Bandits head off into the undergrowth. Finally, you are able to look around the temple at your leisure."
SCENARIO_STORY_TINKERER_2_SUCCESS_2,"There is a wealth of information here. These documents describe how to control the elements, and how to open portals to the demonic realms. It is all heresy."
SCENARIO_STORY_TINKERER_2_SUCCESS_3,"It may be heresy, but we should research it! It will help us investigate what the Cultists are planning, and also how to stop them."
SCENARIO_STORY_TINKERER_3_SM1_DESC,"Heroes gain <nobr>+1 Attack <sprite name=Attack></nobr>"
SCENARIO_STORY_TINKERER_3_SM2_DESC,"Heroes have permanent <nobr>+1 Shield <sprite name=Shield></nobr>"
SCENARIO_STORY_TINKERER_3_START_1,"Something seems different about this Sun Demon: it is aggressive towards the Night Demons. Perhaps we can communicate with it?"
SCENARIO_STORY_TINKERER_3_START_2,"It still seems to be aggressive towards us, so try and keep the Night Demons off it. Infusing Light should help it stay alive."
SCENARIO_STORY_TINKERER_3_START_3,"I should be able to close these portals in a short time, keep it alive until then."
SCENARIO_STORY_TINKERER_3_SUCCESS_1,"The dark portals blink out of existence, and the Night Demons disappear along with them. With the threat gone, the Sun Demon becomes more passive."
SCENARIO_STORY_TINKERER_3_SUCCESS_2,"You try to communicate with it, but it gestures its arms and creates a powerful beam of light. You duck for cover but are blinded by the flash."
SCENARIO_STORY_UNDEADCOMMANDER_ROOM_3_1,"Time to kill the last descendant of that meddlesome bard, Melody."
SCENARIO_STORY_UNDEADCOMMANDER_ROOM_3_2,"Here we are, face to face at last..."
SCENARIO_STORY_UNDEADCOMMANDER_Room_2_1,"I have spent generations preparing for this moment, to gain my revenge on the one who trapped me here."
SCENARIO_STORY_UNDEADCOMMANDER_START_1,"The keep is freezing inside, but seemingly silent until a voice booms out…"
SCENARIO_STORY_UNDEADCOMMANDER_START_2,"‘You’ have released the lock? This is better than I had planned, I only wanted you dead, but now, now I will be free!"
SCENARIO_STORY_UNDEADCOMMANDER_START_3,"As the voice goes silent, undead and demons materialise and attack…"
SCENARIO_STORY_UNDEADCOMMANDER_START_4,"We need to push forwards, he must be in a later room!"
SCENARIO_STORY_UNDEADCOMMANDER_SUCCESS_1,"With a scream, the remains of Swagger fall to dust on the ground, it seems the Soothsinger now has nothing to fear."
SCENARIO_STORY_WingedHorror_ROOM_3_1,"As you enter the Great Oak’s room, you see a giant winged demon swooping around and desperately clawing at the walls of the room."
SCENARIO_STORY_WingedHorror_ROOM_3_2,"Unless you stop it, it’s going to bring the School down on top of you, one way or another."
SCENARIO_STORY_WingedHorror_ROOM_3_3,"When it notices you, the Winged Horror lands before you. “You,” it shrieks, “have kept me and my children outside this realm long enough. You will not survive to save it again!”
"
SCENARIO_STORY_WingedHorror_ROOM_3_4,"It looks like we have a reputation outside of this realm after all."
SCENARIO_STORY_WingedHorror_ROOM_3_5,"I’ll have to raise our rates, once my ears stop bleeding. "
SCENARIO_STORY_WingedHorror_Room_2_1,"As you push on through the School’s occupiers, a hellish, high-pitched screeching shakes the walls. “I am returned, humans,” it warbles. “You will know nothing but pain!”
"
SCENARIO_STORY_WingedHorror_Room_2_2,"Sounds like you’re getting close."
SCENARIO_STORY_WingedHorror_Room_2_3,"Yeah. Ow. Please kill it before it screams again."
SCENARIO_STORY_WingedHorror_START_1,"It is a mostly forgotten fact, but the Great Oak’s room in the School’s centre holds up the entire School. If that room falls, the School falls."
SCENARIO_STORY_WingedHorror_START_2,"And remember, without the School, no one will buy all the weird magical things we find in crypts. Think of the profit cuts!"
SCENARIO_STORY_WingedHorror_START_3,"Just focus on getting past these guards as fast as possible. There is no time to waste. 
"
SCENARIO_STORY_WingedHorror_SUCCESS_1,"The giant demon screeches again, and all the demons and imps around it dematerialize. The Horror’s screams and limbs flail uncontrollably as it succumbs to its wounds.
"
SCENARIO_STORY_WingedHorror_SUCCESS_2,"Eventually, it quiets down to a whimper. “Beaten by a human,” it wails. “I feel…” With a retch, it vomits up a solid lump, then lies still."
SCENARIO_STORY_WingedHorror_SUCCESS_3,"You look around in shock, and see that any remaining Inox have already fled, and that the Sawbones is tending to the School’s wounded as if the Horror didn’t exist."
SCENARIO_TRAVEL_AMBERHILL_START_1,"Closed to outsiders? Who do they think they are?"
SCENARIO_TRAVEL_AMBERHILL_START_2,"Well, I guess we know why the traders never came back..."
SCENARIO_TRAVEL_AMBERHILL_START_3,"They clearly aren’t going to let you go. Take them down, and then we can investigate further."
SCENARIO_TRAVEL_AMBERHILL_SUCCESS_1,"With the Militia dead, the townspeople begin to emerge from their homes."
SCENARIO_TRAVEL_AMBERHILL_SUCCESS_2,"The villagers have told me that this Militia came to Amberhill from Millpond. That town could be in even more trouble… we should head there next."
SCENARIO_TRAVEL_BLACKROCKASYLUM_ROOM_3_1,"More Demons! These ones are capable of creating the tremors in the area!"
SCENARIO_TRAVEL_BLACKROCKASYLUM_ROOM_3_2,"It looks as if you may be able to use the remaining escapees to help take them down."
SCENARIO_TRAVEL_BLACKROCKASYLUM_Room_2_1,"This room has more escapees, but you hear the sound of combat coming from behind the next door."
SCENARIO_TRAVEL_BLACKROCKASYLUM_Room_2_2,"Maybe someone else is helping round up the criminals."
SCENARIO_TRAVEL_BLACKROCKASYLUM_Room_2_3,"There is Rubble everywhere in here. Careful, it’ll slow you down."
SCENARIO_TRAVEL_BLACKROCKASYLUM_START_1,"We’re not going back in there, you’ll have to kill us first!"
SCENARIO_TRAVEL_BLACKROCKASYLUM_START_2,"I guess you’ll have to do what the man says."
SCENARIO_TRAVEL_BLACKROCKASYLUM_SUCCESS_1,"As the Earth Demons fall back to rubble, workers from the asylum come to take away the bodies of those that tried to escape."
SCENARIO_TRAVEL_BLACKROCKASYLUM_SUCCESS_2,"In the corner of the chamber you find some more of the strange crystals."
SCENARIO_TRAVEL_BLOODFORD_Room_2,"The smell is worse in here, there are even more of them!"
